forward_joules,forward_energy_mean,forward_time,forward_nvidia_time_mean,forward_memory,forward_nvidia_memory_mean,forward_flops,forward_backward_joules,forward_backward_energy_mean,forward_backward_time,forward_backward_nvidia_time_mean,forward_backward_memory,forward_backward_nvidia_memory_mean,forward_backward_flops,forward_backward_optimizer_joules,forward_backward_optimizer_energy_mean,forward_backward_optimizer_time,forward_backward_optimizer_nvidia_time_mean,forward_backward_optimizer_memory,forward_backward_optimizer_nvidia_memory_mean,forward_backward_optimizer_flops,num_trainable_parameters,model_name,input_length,batch_size,repetition,rank
748.8638500000001,748.8638500000001,2.593,2.593,2805.0,2805.0,2256175899648.0,2029.8596,2029.8596,9.989,9.989,6543.0,6543.0,4568669758464.0,2188.57149,2188.57149,11.138,11.138,6573.0,6573.0,4568669758464.0,12582912,FacebookAI/roberta-large,256,12,0,64
748.9317500000001,748.9317500000001,2.541,2.541,2829.0,2829.0,2333485310976.0,2147.12306,2147.12306,11.017,11.017,6635.0,6635.0,4799390032896.0,2239.21169,2239.21169,11.401,11.401,6699.0,6699.0,4799390032896.0,25165824,FacebookAI/roberta-large,256,12,0,128
763.41755,763.41755,2.6,2.6,2859.0,2859.0,2410794722304.0,1967.93841,1967.93841,8.203,8.203,6109.0,6109.0,5030110307328.0,2095.77048,2095.77048,9.372,9.372,6333.0,6333.0,5030110307328.0,37748736,FacebookAI/roberta-large,256,12,0,192
783.81868,783.81868,2.5460000000000003,2.5460000000000003,2877.0,2877.0,2488104133632.0,1996.25305,1996.25305,8.686,8.686,6167.0,6167.0,5260830581760.0,2174.36854,2174.36854,11.118,11.118,6451.0,6451.0,5260830581760.0,50331648,FacebookAI/roberta-large,256,12,0,256
789.61551,789.61551,2.61,2.61,2909.0,2909.0,2565413544960.0,2187.00843,2187.00843,10.87,10.87,6275.0,6275.0,5491550856192.0,2339.73339,2339.73339,11.308,11.308,6653.0,6653.0,5491550856192.0,62914560,FacebookAI/roberta-large,256,12,0,320
746.10668,746.10668,2.566,2.566,2973.0,2973.0,2642722956288.0,2269.03719,2269.03719,10.961,10.961,6481.0,6481.0,5722271130624.0,2181.53001,2181.53001,8.705,8.705,7057.0,7057.0,5722271130624.0,75497472,FacebookAI/roberta-large,256,12,0,384
804.41084,804.41084,2.571,2.571,2973.0,2973.0,2720032367616.0,2139.35633,2139.35633,9.631,9.631,6541.0,6541.0,5952991405056.0,2389.00839,2389.00839,11.079,11.079,7117.0,7117.0,5952991405056.0,88080384,FacebookAI/roberta-large,256,12,0,448
815.6265900000001,815.6265900000001,2.605,2.605,2973.0,2973.0,2797341778944.0,2331.62627,2331.62627,11.288,11.288,6567.0,6567.0,6183711679488.0,2447.99823,2447.99823,11.361,11.361,7139.0,7139.0,6183711679488.0,100663296,FacebookAI/roberta-large,256,12,0,512
1373.91575,1373.91575,3.779,3.779,5633.0,5633.0,5062411866112.0,4239.46831,4239.46831,11.934,11.934,13329.0,13329.0,15187581919232.0,5092.68311,5092.68311,15.255,15.255,15333.0,15333.0,15187581919232.0,1235814400,meta-llama/Llama-3.2-1B,256,8,0,-1
1561.60531,1561.60531,4.688,4.688,5667.0,5667.0,5066841051136.0,3684.92852,3684.92852,12.556,12.556,11043.0,11043.0,10110584016896.0,3745.35259,3745.35259,12.806,12.806,11045.0,11045.0,10110584016896.0,704512,meta-llama/Llama-3.2-1B,256,8,0,1
1552.28643,1552.28643,4.776,4.776,5669.0,5669.0,5069726732288.0,3656.73848,3656.73848,11.682,11.682,11045.0,11045.0,10119215894528.0,3814.61962,3814.61962,13.084,13.084,11049.0,11049.0,10119215894528.0,1409024,meta-llama/Llama-3.2-1B,256,8,0,2
1554.0556,1554.0556,4.788,4.788,5671.0,5671.0,5075498094592.0,3785.20221,3785.20221,13.208,13.208,11051.0,11051.0,10136479649792.0,3756.42309,3756.42309,12.549,12.549,11061.0,11061.0,10136479649792.0,2818048,meta-llama/Llama-3.2-1B,256,8,0,4
1541.99646,1541.99646,4.718,4.718,5677.0,5677.0,5087040819200.0,3738.55905,3738.55905,13.01,13.01,11065.0,11065.0,10171007160320.0,3776.00511,3776.00511,12.996,12.996,11087.0,11087.0,10171007160320.0,5636096,meta-llama/Llama-3.2-1B,256,8,0,8
1538.47871,1538.47871,4.737,4.737,5687.0,5687.0,5110126268416.0,3725.83725,3725.83725,13.103,13.103,11089.0,11089.0,10240062181376.0,3772.48674,3772.48674,12.955,12.955,11141.0,11141.0,10240062181376.0,11272192,meta-llama/Llama-3.2-1B,256,8,0,16
1554.65696,1554.65696,4.743,4.743,5709.0,5709.0,5156297166848.0,3685.07135,3685.07135,12.93,12.93,11139.0,11139.0,10378172223488.0,3740.4136,3740.4136,12.706,12.706,11249.0,11249.0,10378172223488.0,22544384,meta-llama/Llama-3.2-1B,256,8,0,32
1573.70582,1573.70582,4.764,4.764,5751.0,5751.0,5248638963712.0,3795.947,3795.947,12.92,12.92,11241.0,11241.0,10654392307712.0,3846.38298,3846.38298,13.003,13.003,11465.0,11465.0,10654392307712.0,45088768,meta-llama/Llama-3.2-1B,256,8,0,64
1608.08773,1608.08773,4.859,4.859,5853.0,5853.0,5433322557440.0,3830.84242,3830.84242,13.068,13.068,12341.0,12341.0,11206832476160.0,3986.12328,3986.12328,13.224,13.224,12509.0,12509.0,11206832476160.0,90177536,meta-llama/Llama-3.2-1B,256,8,0,128
1640.36753,1640.36753,4.921,4.921,5969.0,5969.0,5618006151168.0,3811.56802,3811.56802,11.946,11.946,12577.0,12577.0,11759272644608.0,4038.78293,4038.78293,12.988,12.988,12895.0,12895.0,11759272644608.0,135266304,meta-llama/Llama-3.2-1B,256,8,0,192
1665.89477,1665.89477,4.952,4.952,6009.0,6009.0,5802689744896.0,3995.37548,3995.37548,13.306,13.306,12651.0,12651.0,12311712813056.0,4226.86129,4226.86129,13.556,13.556,12989.0,12989.0,12311712813056.0,180355072,meta-llama/Llama-3.2-1B,256,8,0,256
1668.07342,1668.07342,5.057,5.057,6115.0,6115.0,5987373338624.0,4095.58889,4095.58889,13.334,13.334,12671.0,12671.0,12864152981504.0,4373.03315,4373.03315,13.664,13.664,12699.0,12699.0,12864152981504.0,225443840,meta-llama/Llama-3.2-1B,256,8,0,320
1742.47075,1742.47075,5.083,5.083,6191.0,6191.0,6172056932352.0,4119.93178,4119.93178,12.735,12.735,12783.0,12783.0,13416593149952.0,4457.68245,4457.68245,13.596,13.596,13819.0,13819.0,13416593149952.0,270532608,meta-llama/Llama-3.2-1B,256,8,0,384
1755.50856,1755.50856,5.246,5.246,6321.0,6321.0,6356740526080.0,4243.35192,4243.35192,13.746,13.746,12925.0,12925.0,13969033318400.0,4641.68365,4641.68365,14.432,14.432,13973.0,13973.0,13969033318400.0,315621376,meta-llama/Llama-3.2-1B,256,8,0,448
1779.05335,1779.05335,5.279,5.279,6329.0,6329.0,6541424119808.0,4249.13127,4249.13127,13.259,13.259,12965.0,12965.0,14521473486848.0,4776.4506200000005,4776.4506200000005,14.529,14.529,14011.0,14011.0,14521473486848.0,360710144,meta-llama/Llama-3.2-1B,256,8,0,512
446.96979,446.96979,1.598,1.598,2255.0,2255.0,1452175005696.0,1790.99656,1790.99656,9.666,9.666,5067.0,5067.0,4356370955264.0,2052.40725,2052.40725,10.084,10.084,5855.0,5855.0,4356370955264.0,355412057,FacebookAI/roberta-large,256,8,0,-1
533.70947,533.70947,2.357,2.357,2257.0,2257.0,1453382965248.0,1711.92461,1711.92461,11.287,11.287,4673.0,4673.0,2894369658880.0,1712.24106,1712.24106,11.157,11.157,4673.0,4673.0,2894369658880.0,196608,FacebookAI/roberta-large,256,8,0,1
543.06957,543.06957,2.429,2.429,2257.0,2257.0,1454188271616.0,1694.71856,1694.71856,10.993,10.993,4673.0,4673.0,2896772995072.0,1731.62496,1731.62496,11.608,11.608,4675.0,4675.0,2896772995072.0,393216,FacebookAI/roberta-large,256,8,0,2
539.367,539.367,2.42,2.42,2257.0,2257.0,1455798884352.0,1715.18805,1715.18805,10.709,10.709,4677.0,4677.0,2901579667456.0,1601.01754,1601.01754,10.093,10.093,4677.0,4677.0,2901579667456.0,786432,FacebookAI/roberta-large,256,8,0,4
528.16115,528.16115,2.37,2.37,2259.0,2259.0,1459020109824.0,1709.66949,1709.66949,11.305,11.305,4681.0,4681.0,2911193012224.0,1727.74561,1727.74561,11.281,11.281,4683.0,4683.0,2911193012224.0,1572864,FacebookAI/roberta-large,256,8,0,8
530.59477,530.59477,2.372,2.372,2261.0,2261.0,1465462560768.0,1722.62372,1722.62372,11.443,11.443,4689.0,4689.0,2930419701760.0,1694.18528,1694.18528,11.206,11.206,4697.0,4697.0,2930419701760.0,3145728,FacebookAI/roberta-large,256,8,0,16
535.35824,535.35824,2.472,2.472,2267.0,2267.0,1478347462656.0,1734.59424,1734.59424,11.096,11.096,4707.0,4707.0,2968873080832.0,1739.07137,1739.07137,11.143,11.143,4727.0,4727.0,2968873080832.0,6291456,FacebookAI/roberta-large,256,8,0,32
526.5816,526.5816,2.345,2.345,2279.0,2279.0,1504117266432.0,1706.56997,1706.56997,11.196,11.196,4743.0,4743.0,3045779838976.0,1746.32052,1746.32052,11.259,11.259,4787.0,4787.0,3045779838976.0,12582912,FacebookAI/roberta-large,256,8,0,64
559.60375,559.60375,2.555,2.555,2303.0,2303.0,1555656873984.0,1745.40568,1745.40568,11.27,11.27,4815.0,4815.0,3199593355264.0,1612.49331,1612.49331,9.635,9.635,4907.0,4907.0,3199593355264.0,25165824,FacebookAI/roberta-large,256,8,0,128
545.91404,545.91404,2.366,2.366,2333.0,2333.0,1607196481536.0,1759.29193,1759.29193,11.245,11.245,4913.0,4913.0,3353406871552.0,1648.01118,1648.01118,9.706,9.706,5051.0,5051.0,3353406871552.0,37748736,FacebookAI/roberta-large,256,8,0,192
551.32235,551.32235,2.369,2.369,2351.0,2351.0,1658736089088.0,1774.16126,1774.16126,11.015,11.015,4959.0,4959.0,3507220387840.0,1596.46996,1596.46996,8.491,8.491,5147.0,5147.0,3507220387840.0,50331648,FacebookAI/roberta-large,256,8,0,256
557.79572,557.79572,2.364,2.364,2383.0,2383.0,1710275696640.0,1844.97623,1844.97623,11.183,11.183,4705.0,4705.0,3661033904128.0,1739.93628,1739.93628,9.794,9.794,5089.0,5089.0,3661033904128.0,62914560,FacebookAI/roberta-large,256,8,0,320
564.64863,564.64863,2.385,2.385,2447.0,2447.0,1761815304192.0,1772.22565,1772.22565,11.056,11.056,4845.0,4845.0,3814847420416.0,1915.10881,1915.10881,11.193,11.193,5421.0,5421.0,3814847420416.0,75497472,FacebookAI/roberta-large,256,8,0,384
574.88184,574.88184,2.386,2.386,2447.0,2447.0,1813354911744.0,1862.32667,1862.32667,11.241,11.241,4853.0,4853.0,3968660936704.0,1916.65293,1916.65293,11.043,11.043,5429.0,5429.0,3968660936704.0,88080384,FacebookAI/roberta-large,256,8,0,448
587.67682,587.67682,2.454,2.454,2447.0,2447.0,1864894519296.0,1824.09901,1824.09901,11.19,11.19,4861.0,4861.0,4122474452992.0,1941.29348,1941.29348,11.183,11.183,5435.0,5435.0,4122474452992.0,100663296,FacebookAI/roberta-large,256,8,0,512
682.03499,682.03499,2.121,2.121,4273.0,4273.0,2531205991424.0,2487.05975,2487.05975,9.722,9.722,9115.0,9115.0,7593922352128.0,3275.81701,3275.81701,12.046,12.046,13161.0,13161.0,7593922352128.0,1235814400,meta-llama/Llama-3.2-1B,256,4,0,-1
790.22973,790.22973,2.634,2.634,4283.0,4283.0,2533420583936.0,2389.48628,2389.48628,11.888,11.888,6993.0,6993.0,5055292066816.0,2328.3260800000003,2328.3260800000003,12.739,12.739,6995.0,6995.0,5055292066816.0,704512,meta-llama/Llama-3.2-1B,256,4,0,1
794.25784,794.25784,2.791,2.791,4287.0,4287.0,2534863424512.0,2381.79993,2381.79993,13.487,13.487,6995.0,6995.0,5059608005632.0,2371.7196,2371.7196,12.905,12.905,6999.0,6999.0,5059608005632.0,1409024,meta-llama/Llama-3.2-1B,256,4,0,2
808.34338,808.34338,2.809,2.809,4289.0,4289.0,2537749105664.0,2302.24152,2302.24152,12.337,12.337,7001.0,7001.0,5068239883264.0,2376.55261,2376.55261,13.034,13.034,7009.0,7009.0,5068239883264.0,2818048,meta-llama/Llama-3.2-1B,256,4,0,4
812.95966,812.95966,2.8040000000000003,2.8040000000000003,4293.0,4293.0,2543520467968.0,2409.42507,2409.42507,13.173,13.173,7013.0,7013.0,5085503638528.0,2330.481,2330.481,12.688,12.688,7035.0,7035.0,5085503638528.0,5636096,meta-llama/Llama-3.2-1B,256,4,0,8
803.97078,803.97078,2.771,2.771,4303.0,4303.0,2555063192576.0,2292.36489,2292.36489,12.485,12.485,7037.0,7037.0,5120031149056.0,2365.87762,2365.87762,12.778,12.778,7089.0,7089.0,5120031149056.0,11272192,meta-llama/Llama-3.2-1B,256,4,0,16
809.58599,809.58599,2.829,2.829,4325.0,4325.0,2578148641792.0,2353.91707,2353.91707,12.789,12.789,7083.0,7083.0,5189086170112.0,2214.15941,2214.15941,10.85,10.85,7197.0,7197.0,5189086170112.0,22544384,meta-llama/Llama-3.2-1B,256,4,0,32
813.80489,813.80489,2.78,2.78,4367.0,4367.0,2624319540224.0,2387.2047,2387.2047,13.13,13.13,7175.0,7175.0,5327196212224.0,2402.48402,2402.48402,12.781,12.781,7413.0,7413.0,5327196212224.0,45088768,meta-llama/Llama-3.2-1B,256,4,0,64
817.10013,817.10013,2.766,2.766,4457.0,4457.0,2716661337088.0,2425.44795,2425.44795,13.188,13.188,7751.0,7751.0,5603416296448.0,2439.59981,2439.59981,12.404,12.404,7945.0,7945.0,5603416296448.0,90177536,meta-llama/Llama-3.2-1B,256,4,0,128
830.8993,830.8993,2.781,2.781,4569.0,4569.0,2809003133952.0,2450.98712,2450.98712,12.951,12.951,7921.0,7921.0,5879636380672.0,2519.33609,2519.33609,12.575,12.575,8369.0,8369.0,5879636380672.0,135266304,meta-llama/Llama-3.2-1B,256,4,0,192
850.0684600000001,850.0684600000001,2.8040000000000003,2.8040000000000003,4633.0,4633.0,2901344930816.0,2437.76546,2437.76546,12.882,12.882,8025.0,8025.0,6155856464896.0,2401.71182,2401.71182,11.62,11.62,8421.0,8421.0,6155856464896.0,180355072,meta-llama/Llama-3.2-1B,256,4,0,256
875.95056,875.95056,2.849,2.849,4731.0,4731.0,2993686727680.0,2581.98898,2581.98898,13.097,13.097,8011.0,8011.0,6432076549120.0,2715.62008,2715.62008,12.533,12.533,8527.0,8527.0,6432076549120.0,225443840,meta-llama/Llama-3.2-1B,256,4,0,320
886.23996,886.23996,2.885,2.885,4815.0,4815.0,3086028524544.0,2583.92141,2583.92141,13.086,13.086,8619.0,8619.0,6708296633344.0,2707.97998,2707.97998,12.486,12.486,9143.0,9143.0,6708296633344.0,270532608,meta-llama/Llama-3.2-1B,256,4,0,384
899.5750400000001,899.5750400000001,2.919,2.919,4937.0,4937.0,3178370321408.0,2596.34209,2596.34209,13.094,13.094,8751.0,8751.0,6984516717568.0,2672.91376,2672.91376,10.819,10.819,9269.0,9269.0,6984516717568.0,315621376,meta-llama/Llama-3.2-1B,256,4,0,448
903.34983,903.34983,2.93,2.93,4961.0,4961.0,3270712118272.0,2585.42446,2585.42446,12.929,12.929,8789.0,8789.0,7260736801792.0,2841.57742,2841.57742,12.437,12.437,9309.0,9309.0,7260736801792.0,360710144,meta-llama/Llama-3.2-1B,256,4,0,512
264.76673,264.76673,1.36,1.36,1733.0,1733.0,726087502848.0,1260.34946,1260.34946,9.138,9.138,3455.0,3455.0,2178211213312.0,1453.52536,1453.52536,9.199,9.199,4711.0,4711.0,2178211213312.0,355412057,FacebookAI/roberta-large,256,4,0,-1
349.27538,349.27538,2.185,2.185,1735.0,1735.0,726691482624.0,1283.78905,1283.78905,10.831,10.831,2773.0,2773.0,1447184829440.0,1288.40687,1288.40687,10.773,10.773,2773.0,2773.0,1447184829440.0,196608,FacebookAI/roberta-large,256,4,0,1
357.93254,357.93254,2.288,2.288,1735.0,1735.0,727094135808.0,1336.07711,1336.07711,11.18,11.18,2775.0,2775.0,1448386497536.0,1341.1429,1341.1429,11.144,11.144,2775.0,2775.0,1448386497536.0,393216,FacebookAI/roberta-large,256,4,0,2
383.74501,383.74501,2.226,2.226,1735.0,1735.0,727899442176.0,1366.05268,1366.05268,11.708,11.708,2777.0,2777.0,1450789833728.0,1109.21309,1109.21309,8.471,8.471,2777.0,2777.0,1450789833728.0,786432,FacebookAI/roberta-large,256,4,0,4
359.78774,359.78774,2.236,2.236,1737.0,1737.0,729510054912.0,1353.56802,1353.56802,11.153,11.153,2781.0,2781.0,1455596506112.0,1065.45319,1065.45319,8.339,8.339,2783.0,2783.0,1455596506112.0,1572864,FacebookAI/roberta-large,256,4,0,8
358.84946,358.84946,2.236,2.236,1739.0,1739.0,732731280384.0,1306.25682,1306.25682,10.727,10.727,2787.0,2787.0,1465209850880.0,1306.24451,1306.24451,10.983,10.983,2793.0,2793.0,1465209850880.0,3145728,FacebookAI/roberta-large,256,4,0,16
362.06175,362.06175,2.277,2.277,1745.0,1745.0,739173731328.0,1356.62155,1356.62155,11.273,11.273,2803.0,2803.0,1484436540416.0,1358.62084,1358.62084,10.978,10.978,2815.0,2815.0,1484436540416.0,6291456,FacebookAI/roberta-large,256,4,0,32
354.99948,354.99948,2.208,2.208,1757.0,1757.0,752058633216.0,1296.00007,1296.00007,10.556,10.556,2833.0,2833.0,1522889919488.0,1437.32324,1437.32324,11.969,11.969,2857.0,2857.0,1522889919488.0,12582912,FacebookAI/roberta-large,256,4,0,64
359.54749,359.54749,2.186,2.186,1781.0,1781.0,777828436992.0,1365.1666,1365.1666,11.263,11.263,2893.0,2893.0,1599796677632.0,1393.65879,1393.65879,11.321,11.321,2941.0,2941.0,1599796677632.0,25165824,FacebookAI/roberta-large,256,4,0,128
365.99915,365.99915,2.243,2.243,1811.0,1811.0,803598240768.0,1400.51665,1400.51665,11.552,11.552,2991.0,2991.0,1676703435776.0,1376.35156,1376.35156,10.936,10.936,3047.0,3047.0,1676703435776.0,37748736,FacebookAI/roberta-large,256,4,0,192
370.379,370.379,2.24,2.24,1829.0,1829.0,829368044544.0,1417.96354,1417.96354,11.517,11.517,3013.0,3013.0,1753610193920.0,1385.31656,1385.31656,10.989,10.989,3111.0,3111.0,1753610193920.0,50331648,FacebookAI/roberta-large,256,4,0,256
367.75345,367.75345,2.25,2.25,1861.0,1861.0,855137848320.0,1374.69089,1374.69089,10.83,10.83,3123.0,3123.0,1830516952064.0,1443.02548,1443.02548,11.044,11.044,3283.0,3283.0,1830516952064.0,62914560,FacebookAI/roberta-large,256,4,0,320
370.45406,370.45406,2.155,2.155,1925.0,1925.0,880907652096.0,1214.23542,1214.23542,8.761,8.761,3251.0,3251.0,1907423710208.0,1436.49732,1436.49732,10.79,10.79,3589.0,3589.0,1907423710208.0,75497472,FacebookAI/roberta-large,256,4,0,384
392.26669,392.26669,2.319,2.319,1925.0,1925.0,906677455872.0,1343.83442,1343.83442,10.863,10.863,3251.0,3251.0,1984330468352.0,1455.38417,1455.38417,11.092,11.092,3589.0,3589.0,1984330468352.0,88080384,FacebookAI/roberta-large,256,4,0,448
391.16409,391.16409,2.346,2.346,1925.0,1925.0,932447259648.0,1380.56611,1380.56611,11.066,11.066,3253.0,3253.0,2061237226496.0,1486.17942,1486.17942,11.525,11.525,3589.0,3589.0,2061237226496.0,100663296,FacebookAI/roberta-large,256,4,0,512
3303.80447,3303.80447,8.73,8.73,9781.0,9781.0,,9958.14645,9958.14645,25.953,25.953,23819.0,23819.0,,10843.29454,10843.29454,29.571,29.571,26327.0,26327.0,,1235814400,meta-llama/Llama-3.2-1B,256,20,1,-1
3878.2228,3878.2228,10.758,10.758,9835.0,9835.0,,9155.53041,9155.53041,25.797,25.797,23219.0,23219.0,,9264.11322,9264.11322,25.83,25.83,23221.0,23221.0,,704512,meta-llama/Llama-3.2-1B,256,20,1,1
3912.81123,3912.81123,10.931,10.931,9837.0,9837.0,,9201.35644,9201.35644,26.572,26.572,23223.0,23223.0,,9436.91212,9436.91212,26.588,26.588,23227.0,23226.771918811468,,1409024,meta-llama/Llama-3.2-1B,256,20,1,2
3930.58562,3930.58562,10.942,10.942,9841.0,9841.0,,9268.9805,9268.9805,26.593,26.593,23231.0,23231.0,,9374.23265,9374.23265,26.624,26.624,23237.0,23237.0,,2818048,meta-llama/Llama-3.2-1B,256,20,1,4
3893.13039,3893.13039,10.785,10.785,9843.0,9843.0,,9213.25294,9213.25294,26.127,26.127,23247.0,23247.0,,9321.54955,9321.54955,26.204,26.204,23259.0,23259.0,,5636096,meta-llama/Llama-3.2-1B,256,20,1,8
3908.39248,3908.39248,10.809,10.809,9855.0,9855.0,,9253.21933,9253.21933,26.275,26.275,23277.0,23277.0,,9364.1755,9364.1755,26.349,26.349,23313.0,23313.0,,11272192,meta-llama/Llama-3.2-1B,256,20,1,16
3887.81694,3887.81694,10.799,10.799,9877.0,9877.0,,9212.26715,9212.26715,25.999,25.999,23341.0,23341.0,,9331.89589,9331.89589,26.106,26.106,23419.0,23419.0,,22544384,meta-llama/Llama-3.2-1B,256,20,1,32
3881.86557,3881.86557,10.837,10.837,9919.0,9919.0,,9277.37977,9277.37977,26.166,26.166,23467.0,23467.0,,9393.08976,9393.08976,26.368,26.368,23637.0,23637.0,,45088768,meta-llama/Llama-3.2-1B,256,20,1,64
4044.77363,4044.77363,11.081,11.081,10039.0,10039.0,,9417.30986,9417.30986,26.714,26.714,26093.0,26093.0,,9801.38556,9801.38556,27.02,27.02,26311.0,26311.0,,90177536,meta-llama/Llama-3.2-1B,256,20,1,128
4094.42415,4094.42415,11.182,11.182,10157.0,10157.0,,9691.24979,9691.24979,27.088,27.088,26389.0,26389.0,,10094.74865,10094.74865,27.503,27.503,26817.0,26817.0,,135266304,meta-llama/Llama-3.2-1B,256,20,1,192
4099.17104,4099.17104,11.234,11.234,10215.0,10215.0,,9823.16913,9823.16913,27.259,27.259,26477.0,26477.0,,10286.399,10286.399,27.724,27.724,26921.0,26921.0,,180355072,meta-llama/Llama-3.2-1B,256,20,1,256
4233.77854,4233.77854,11.613,11.613,10263.0,10263.0,,10163.40761,10163.40761,28.035,28.035,26633.0,26633.0,,10765.60384,10765.60384,28.831,28.831,26653.0,26653.0,,225443840,meta-llama/Llama-3.2-1B,256,20,1,320
4258.24651,4258.24651,11.666,11.666,10385.0,10385.0,,10143.20248,10143.20248,28.352,28.352,26769.0,26769.0,,10864.62217,10864.62217,29.16,29.16,26797.0,26797.0,,270532608,meta-llama/Llama-3.2-1B,256,20,1,384
4357.47439,4357.47439,11.861,11.861,10469.0,10469.0,,10592.64326,10592.64326,29.566,29.566,26935.0,26935.0,,11353.31256,11353.31256,30.477,30.477,26973.0,26973.0,,315621376,meta-llama/Llama-3.2-1B,256,20,1,448
4408.74786,4408.74786,11.951,11.951,10509.0,10509.0,,10652.4879,10652.4879,29.743,29.743,27007.0,27007.0,,11577.79865,11577.79865,30.784,30.784,27043.0,27043.0,,360710144,meta-llama/Llama-3.2-1B,256,20,1,512
1138.12021,1138.12021,3.351,3.351,3833.0,3833.0,,3522.88704,3522.88704,10.53,10.53,9795.0,9795.0,,3773.48269,3773.48269,11.511,11.511,10777.0,10777.0,,355412057,FacebookAI/roberta-large,256,20,1,-1
1221.04809,1221.04809,3.84,3.84,3805.0,3805.0,,2999.83674,2999.83674,10.488,10.488,9815.0,9815.0,,2977.60195,2977.60195,10.216,10.216,9815.0,9815.0,,196608,FacebookAI/roberta-large,256,20,1,1
1254.8591,1254.8591,3.907,3.907,3805.0,3805.0,,3042.2539,3042.2539,10.914,10.914,9817.0,9817.0,,3069.85704,3069.85704,10.756,10.756,9817.0,9817.0,,393216,FacebookAI/roberta-large,256,20,1,2
1240.59818,1240.59818,3.908,3.908,3805.0,3805.0,,3041.52376,3041.52376,10.946,10.946,9821.0,9821.0,,2898.33369,2898.33369,9.103,9.103,9821.0,9821.0,,786432,FacebookAI/roberta-large,256,20,1,4
1251.06718,1251.06718,3.874,3.874,3807.0,3807.0,,2910.89369,2910.89369,9.646,9.646,9827.0,9827.0,,2919.53072,2919.53072,9.247,9.247,9829.0,9829.0,,1572864,FacebookAI/roberta-large,256,20,1,8
1234.09764,1234.09764,3.877,3.877,3809.0,3809.0,,2979.34899,2979.34899,10.471,10.471,9841.0,9841.0,,3060.08933,3060.08933,10.769,10.769,9847.0,9847.0,,3145728,FacebookAI/roberta-large,256,20,1,16
1269.02376,1269.02376,3.842,3.842,3815.0,3815.0,,2961.32633,2961.32633,10.617,10.617,9867.0,9867.0,,3036.77225,3036.77225,10.705,10.705,9881.0,9881.0,,6291456,FacebookAI/roberta-large,256,20,1,32
1234.33165,1234.33165,3.908,3.908,3827.0,3827.0,,3063.7082,3063.7082,11.606,11.606,9923.0,9923.0,,3084.15953,3084.15953,10.772,10.772,9951.0,9951.0,,12582912,FacebookAI/roberta-large,256,20,1,64
1271.17818,1271.17818,3.964,3.964,3851.0,3851.0,,2976.08242,2976.08242,9.932,9.932,10021.0,10021.0,,3141.1411900000003,3141.1411900000003,10.454,10.454,10155.0,10155.0,,25165824,FacebookAI/roberta-large,256,20,1,128
1293.50047,1293.50047,4.032,4.032,3881.0,3881.0,,3131.543,3131.543,10.94,10.94,10177.0,10177.0,,3235.80915,3235.80915,10.734,10.734,10401.0,10401.0,,37748736,FacebookAI/roberta-large,256,20,1,192
1317.16836,1317.16836,4.063,4.063,3899.0,3899.0,,3115.2632,3115.2632,10.204,10.204,10247.0,10247.0,,3258.48705,3258.48705,10.755,10.755,10527.0,10527.0,,50331648,FacebookAI/roberta-large,256,20,1,256
1349.76369,1349.76369,4.216,4.216,3931.0,3931.0,,3229.18728,3229.18728,10.681,10.681,10447.0,10447.0,,3385.4136200000003,3385.4136200000003,10.798,10.798,10823.0,10823.0,,62914560,FacebookAI/roberta-large,256,20,1,320
1343.4205,1343.4205,4.226,4.226,3995.0,3995.0,,3210.14921,3210.14921,10.554,10.554,9645.0,9645.0,,3425.6324600000003,3425.6324600000003,10.757,10.757,10221.0,10221.0,,75497472,FacebookAI/roberta-large,256,20,1,384
1372.30485,1372.30485,4.245,4.245,3995.0,3995.0,,3420.76505,3420.76505,10.43,10.43,10655.0,10655.0,,3564.28965,3564.28965,10.796,10.796,11223.0,11223.0,,88080384,FacebookAI/roberta-large,256,20,1,448
1401.93672,1401.93672,4.284,4.284,3995.0,3995.0,,3391.34167,3391.34167,11.068,11.068,10677.0,10677.0,,3595.9606,3595.9606,10.564,10.564,11247.0,11247.0,,100663296,FacebookAI/roberta-large,256,20,1,512
2732.0772,2732.0772,7.273,7.273,8401.0,8401.0,,8234.17344,8234.17344,21.606,21.606,21633.0,21633.0,,9125.04428,9125.04428,25.169,25.169,23637.0,23637.0,,1235814400,meta-llama/Llama-3.2-1B,256,16,1,-1
3165.83657,3165.83657,8.936,8.936,8467.0,8467.0,,7404.3715,7404.3715,21.336,21.336,19157.0,19157.0,,7402.19066,7402.19066,21.357,21.357,19159.0,19159.0,,704512,meta-llama/Llama-3.2-1B,256,16,1,1
3151.9933100000003,3151.9933100000003,9.115,9.115,8467.0,8467.0,,7416.41284,7416.41284,21.997,21.997,19161.0,19161.0,,7579.29216,7579.29216,22.098,22.098,19163.0,19163.0,,1409024,meta-llama/Llama-3.2-1B,256,16,1,2
3179.2554,3179.2554,9.109,9.109,8473.0,8473.0,,7454.11906,7454.11906,22.015,22.015,19167.0,19167.0,,7583.43268,7583.43268,22.12,22.12,19173.0,19173.0,,2818048,meta-llama/Llama-3.2-1B,256,16,1,4
